label,start_ticks,duration_ticks,frame,value
VIF1_DMA_wait,5242617,474,1500,0
GIF_DMA_wait,5243152,97,1500,0
Packet_qwords,5244683,0,1500,36
VIF1_submit,5244672,5068,1500,0
Dispatch,5240105,10498,1500,0
Static_bag,5229433,21312,1500,0
Bounds,5251931,4370,1500,0
Static_bag,5251549,4940,1500,0
Bounds,5257048,2490,1500,0
Static_bag,5256836,2914,1500,0
Bounds,5260320,2611,1500,0
VIF1_WAIT_START,5278663,0,1500,192
GIF_STATE,5278663,0,1500,0
VIF1_WAIT_END,5279050,0,1500,192
GIF_STATE,5279050,0,1500,0
VIF1_DMA_wait,5278479,676,1500,0
GIF_DMA_wait,5279396,81,1500,0
Packet_qwords,5281259,0,1500,36
VIF1_submit,5281248,15943,1500,0
Dispatch,5269715,29098,1500,0
Static_bag,5260145,38792,1500,0
Bounds,5300555,4844,1500,0
VIF1_WAIT_START,5324257,0,1500,64
GIF_STATE,5324257,0,1500,0
VIF1_WAIT_END,5324698,0,1500,64
GIF_STATE,5324698,0,1500,0
VIF1_DMA_wait,5324049,774,1500,0
GIF_DMA_wait,5325016,127,1500,0
Packet_qwords,5327412,0,1500,50
VIF1_submit,5327401,5392,1500,0
Dispatch,5312735,21240,1500,0
Static_bag,5299983,34090,1500,0
Bounds,5335333,4992,1500,0
VIF1_WAIT_START,5356079,0,1500,192
GIF_STATE,5356079,0,1500,0
VIF1_WAIT_END,5356510,0,1500,192
GIF_STATE,5356510,0,1500,0
VIF1_DMA_wait,5355893,666,1500,0
GIF_DMA_wait,5356844,97,1500,0
Packet_qwords,5358731,0,1500,36
VIF1_submit,5358720,5113,1500,0
Dispatch,5347617,17288,1500,0
Static_bag,5334915,30124,1500,0
Bounds,5366183,4330,1500,0
Static_bag,5365789,4914,1500,0
Bounds,5371182,2175,1500,0
Static_bag,5371013,2479,1500,0
Bounds,5374114,2289,1500,0
Static_bag,5373855,2691,1500,0
Bounds,5377090,2465,1500,0
Static_bag,5376886,2810,1500,0
Bounds,5380342,2351,1500,0
Static_bag,5380102,2726,1500,0
Bounds,5383354,2174,1500,0
Static_bag,5383183,2537,1500,0
Bounds,5386246,2088,1500,0
Static_bag,5386041,2433,1500,0
Bounds,5389066,2080,1500,0
Static_bag,5388861,2469,1500,0
Bounds,5391874,2093,1500,0
Static_bag,5391651,2559,1500,0
Bounds,5394724,2093,1500,0
Static_bag,5394553,2459,1500,0
Bounds,5397684,2036,1500,0
Static_bag,5397391,2525,1500,0
Bounds,5400442,1974,1500,0
Static_bag,5400238,2368,1500,0
Bounds,5403166,2152,1500,0
Static_bag,5402961,2583,1500,0
Bounds,5406070,2152,1500,0
Static_bag,5405865,2583,1500,0
Bounds,5409004,2689,1500,0
Static_bag,5408791,3089,1500,0
Bounds,5412454,2885,1500,0
VIF1_WAIT_START,5452669,0,1500,64
GIF_STATE,5452669,0,1500,0
VIF1_WAIT_END,5453110,0,1500,64
GIF_STATE,5453110,0,1500,0
VIF1_DMA_wait,5452481,718,1500,0
GIF_DMA_wait,5453458,127,1500,0
Packet_qwords,5455668,0,1500,43
VIF1_submit,5455657,5242,1500,0
Dispatch,5422251,39774,1500,0
Static_bag,5412237,49980,1500,0
Bounds,5463935,5468,1500,0
VIF1_WAIT_START,5480092,0,1500,64
GIF_STATE,5480092,0,1500,0
VIF1_WAIT_END,5480448,0,1500,64
GIF_STATE,5480448,0,1500,0
VIF1_DMA_wait,5479983,553,1500,0
GIF_DMA_wait,5480597,96,1500,0
Packet_qwords,5482859,0,1500,50
VIF1_submit,5482848,5056,1500,0
Dispatch,5475441,13490,1500,0
Static_bag,5463159,25888,1500,0
Bounds,5490383,5036,1500,0
VIF1_WAIT_START,5504626,0,1500,192
GIF_STATE,5504626,0,1500,0
VIF1_WAIT_END,5504860,0,1500,192
GIF_STATE,5504860,0,1500,0
VIF1_DMA_wait,5504523,432,1500,0
GIF_DMA_wait,5505016,97,1500,0
Packet_qwords,5507245,0,1500,50
VIF1_submit,5507234,4978,1500,0
Dispatch,5500389,12756,1500,0
Static_bag,5489865,23544,1500,0
Bounds,5514631,4766,1500,0
VIF1_WAIT_START,5537033,0,1500,64
GIF_STATE,5537033,0,1500,0
VIF1_WAIT_END,5537476,0,1500,64
GIF_STATE,5537476,0,1500,0
VIF1_DMA_wait,5536847,678,1500,0
GIF_DMA_wait,5537724,83,1500,0
Packet_qwords,5540305,0,1500,50
VIF1_submit,5540294,5199,1500,0
Dispatch,5526143,20482,1500,0
Static_bag,5514213,32538,1500,0
Bounds,5548061,5096,1500,0
VIF1_WAIT_START,5583625,0,1500,192
GIF_STATE,5583625,0,1500,0
VIF1_WAIT_END,5584012,0,1500,192
GIF_STATE,5584012,0,1500,0
